symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
WTCBNB,0.00000000,0.000,0.00000000,0.00180500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DLTBTC,0.00000000,0.000,0.00000000,0.00000071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DLTETH,0.00000000,0.000,0.00000000,0.00016807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AMBBTC,0.00000001,3.226,0.00000032,0.00000032,0.00000032,14839.00000000,0.00000031,4377590.00000000,0.00000032,6957355.00000000,0.00000031,0.00000034,0.00000030,29154397.00000000,9.30338769,1697476609003,1697563009003,12312760,12314059,1300
AMBETH,0.00000000,0.000,0.00000000,0.00004100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AMBBNB,0.00000000,0.000,0.00000000,0.00068500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BCCETH,0.00000000,0.000,0.00000000,2.47246000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BCCUSDT,0.00000000,0.000,0.00000000,448.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BCCBNB,0.00000000,0.000,0.00000000,54.29000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BATBTC,-0.00000010,-1.553,0.00000642,0.00000645,0.00000634,27.00000000,0.00000635,1498.00000000,0.00000636,2160.00000000,0.00000644,0.00000651,0.00000632,238722.00000000,1.53307273,1697476597126,1697562997126,29237022,29237377,356
BATETH,0.00000230,2.212,0.00010581,0.00010390,0.00010630,60.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00010400,0.00010630,0.00010400,6199.00000000,0.65590410,1694660407728,1694746807728,5308670,5308687,18
BATBNB,0.00000000,0.000,0.00000000,0.00183100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BCPTBTC,0.00000000,0.000,0.00000000,0.00000048,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BCPTETH,0.00000000,0.000,0.00000000,0.00008181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BCPTBNB,0.00000000,0.000,0.00000000,0.00116200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ARNBTC,0.00000000,0.000,0.00000000,0.00000761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ARNETH,0.00000000,0.000,0.00000000,0.00029362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GVTBTC,0.00000000,0.000,0.00000000,0.00001792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GVTETH,0.00000000,0.000,0.00000000,0.00384600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CDTBTC,0.00000000,0.000,0.00000000,0.00000317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CDTETH,0.00000000,0.000,0.00000000,0.00005119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GXSBTC,0.00000000,0.000,0.00000000,0.00004581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GXSETH,0.00000000,0.000,0.00000000,0.00062460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
NEOUSDT,-0.16000000,-2.282,6.95537891,7.01000000,6.85000000,191.12000000,6.85000000,2581.40000000,6.86000000,1651.00000000,7.01000000,7.10000000,6.75000000,322987.84000000,2246502.81000000,1697476607547,1697563007547,94620419,94629587,9169
NEOBNB,-0.00033000,-1.005,0.03247228,0.03294000,0.03252000,16.24000000,0.03232000,14.61000000,0.03250000,60.37000000,0.03285000,0.03318000,0.03221000,331.06000000,10.75027180,1697476607482,1697563007482,4368841,4368885,45
POEBTC,0.00000000,0.000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
POEETH,0.00000000,0.000,0.00000000,0.00000664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
QSPBTC,0.00000000,0.000,0.00000000,0.00000076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
QSPETH,0.00000000,0.000,0.00000000,0.00002249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
QSPBNB,0.00000000,0.000,0.00000000,0.00052350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BTSBTC,0.00000000,0.000,0.00000000,0.00000043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BTSETH,0.00000000,0.000,0.00000000,0.00009498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BTSBNB,0.00000000,0.000,0.00000000,0.00144800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
XZCBTC,0.00000000,0.000,0.00000000,0.00013550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
XZCETH,0.00000000,0.000,0.00000000,0.00310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
XZCBNB,0.00000000,0.000,0.00000000,0.26750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LSKBTC,0.00000149,5.293,0.00002951,0.00002831,0.00002964,117.60000000,0.00002970,235.80000000,0.00002994,117.80000000,0.00002815,0.00003081,0.00002786,143213.80000000,4.22595729,1697476600096,1697563000096,15798462,15799770,1309
LSKETH,0.00003600,7.171,0.00052822,0.00050100,0.00053800,20.00000000,0.00053700,236.90000000,0.00054400,590.80000000,0.00050200,0.00055200,0.00050100,16611.90000000,8.77470900,1697476605154,1697563005154,2810532,2810696,165
LSKBNB,0.00000000,0.000,0.00000000,0.06494000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
TNTBTC,0.00000000,0.000,0.00000000,0.00000261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
TNTETH,0.00000000,0.000,0.00000000,0.00000920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
FUELBTC,0.00000000,0.000,0.00000000,0.00000026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
FUELETH,0.00000000,0.000,0.00000000,0.00002221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
MANABTC,-0.00000036,-3.519,0.00001004,0.00001022,0.00000987,866.00000000,0.00000987,230.00000000,0.00000988,9851.00000000,0.00001023,0.00001024,0.00000977,464011.00000000,4.66043690,1697476606873,1697563006873,37601478,37603182,1705
MANAETH,-0.00000350,-1.921,0.00017963,0.00018150,0.00017870,284.00000000,0.00017870,2233.00000000,0.00017910,35.00000000,0.00018220,0.00018290,0.00017570,23912.00000000,4.29533920,1697476583913,1697562983913,6657596,6657729,134
BCDBTC,0.00000000,0.000,0.00000000,0.00001351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BCDETH,0.00000000,0.000,0.00000000,0.00251000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DGDBTC,0.00000000,0.000,0.00000000,0.00393100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DGDETH,0.00000000,0.000,0.00000000,0.19260000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
IOTABNB,0.00001500,2.137,0.00072234,0.00069300,0.00071700,94.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00070200,0.00074500,0.00070200,92481.00000000,66.80312200,1693450816019,1693537216019,3205532,3205686,155
ADXBTC,0.00000011,2.316,0.00000488,0.00000476,0.00000486,144891.00000000,0.00000485,89523.00000000,0.00000487,6307.00000000,0.00000475,0.00000500,0.00000470,2792413.00000000,13.63287696,1697476599306,1697562999306,14318111,14319534,1424
ADXETH,0.00000310,3.647,0.00008740,0.00008470,0.00008810,6080.00000000,0.00008800,5337.00000000,0.00008820,1990.00000000,0.00008500,0.00009060,0.00008380,539664.00000000,47.16395690,1697476610085,1697563010085,3822813,3823437,625
ADXBNB,0.00000000,0.000,0.00000000,0.00492900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ADABTC,-0.00000023,-2.581,0.00000878,0.00000890,0.00000868,1486.20000000,0.00000868,23968.20000000,0.00000869,112543.30000000,0.00000891,0.00000891,0.00000864,4597771.10000000,40.38942618,1697476609778,1697563009778,121362059,121366748,4690
ADAETH,-0.00000180,-1.133,0.00015766,0.00015880,0.00015710,2269.70000000,0.00015720,9802.10000000,0.00015730,2398.50000000,0.00015890,0.00015920,0.00015640,728361.10000000,114.83439399,1697476608685,1697563008685,28437551,28438701,1151
PPTBTC,0.00000000,0.000,0.00000000,0.00001855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
PPTETH,0.00000000,0.000,0.00000000,0.00141000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CMTBTC,0.00000000,0.000,0.00000000,0.00000028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CMTETH,0.00000000,0.000,0.00000000,0.00000625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CMTBNB,0.00000000,0.000,0.00000000,0.00057700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
XLMBTC,-0.00000012,-3.175,0.00000375,0.00000379,0.00000366,8526.00000000,0.00000366,801.00000000,0.00000367,430702.00000000,0.00000378,0.00000382,0.00000365,3439064.00000000,12.88424616,1697476609322,1697563009322,55489496,55491509,2014
XLMETH,-0.00000120,-1.778,0.00006695,0.00006760,0.00006630,3600.00000000,0.00006620,17889.00000000,0.00006640,39922.00000000,0.00006750,0.00006780,0.00006600,301729.00000000,20.20072550,1697476609134,1697563009134,11322108,11322534,427
XLMBNB,-0.00000790,-1.580,0.00049371,0.00050070,0.00049210,134.00000000,0.00049140,134.00000000,0.00049280,15555.00000000,0.00050000,0.00050370,0.00048460,231913.00000000,114.49744410,1697476602055,1697563002055,4817686,4818043,358
CNDBTC,0.00000000,0.000,0.00000000,0.00000006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CNDETH,0.00000000,0.000,0.00000000,0.00002599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CNDBNB,0.00000000,0.000,0.00000000,0.00033990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LENDBTC,0.00000000,0.000,0.00000000,0.00004512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LENDETH,0.00000000,0.000,0.00000000,0.00137174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
WABIBTC,0.00000000,0.000,0.00000000,0.00000030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
WABIETH,0.00000000,0.000,0.00000000,0.00040308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
WABIBNB,0.00000000,0.000,0.00000000,0.00024130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LTCETH,-0.00081000,-2.006,0.03968134,0.04037000,0.03956000,0.80000000,0.03953000,8.33200000,0.03955000,7.30200000,0.04037000,0.04046000,0.03933000,4639.76000000,184.11190722,1697476603393,1697563003393,16055254,16056821,1568
LTCUSDT,-1.69000000,-2.649,63.00444335,63.78000000,62.10000000,0.49400000,62.09000000,289.61400000,62.10000000,229.18100000,63.79000000,64.32000000,61.56000000,360762.12300000,22729616.74003000,1697476608295,1697563008295,308889042,308948588,59547
LTCBNB,-0.00520000,-1.741,0.29245352,0.29900000,0.29340000,9.03100000,0.29310000,5.27600000,0.29340000,12.61100000,0.29860000,0.29950000,0.27500000,2550.66200000,745.95007350,1697476598805,1697562998805,11331110,11333471,2362
TNBBTC,0.00000000,0.000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
TNBETH,0.00000000,0.000,0.00000000,0.00000752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
WAVESBTC,-0.00000163,-3.064,0.00005264,0.00005305,0.00005156,50.63000000,0.00005151,727.97000000,0.00005156,127.35000000,0.00005319,0.00005348,0.00005137,86333.29000000,4.54461126,1697476598894,1697562998894,45811493,45812789,1297
WAVESETH,-0.00000800,-0.848,0.00094028,0.00094700,0.00093500,9.39000000,0.00093200,650.45000000,0.00093800,633.94000000,0.00094300,0.00095400,0.00092500,2385.71000000,2.24322902,1697476598843,1697562998843,5718764,5718806,43
WAVESBNB,0.00000000,0.000,0.00000000,0.00513000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GTOBTC,0.00000000,0.000,0.00000000,0.00000077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GTOETH,0.00000000,0.000,0.00000000,0.00003197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GTOBNB,0.00000000,0.000,0.00000000,0.00035200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ICXBTC,-0.00000007,-1.094,0.00000641,0.00000640,0.00000633,1977.00000000,0.00000631,3890.00000000,0.00000632,365.00000000,0.00000640,0.00000656,0.00000624,151632.00000000,0.97213559,1697476607851,1697563007851,32810658,32811061,404
ICXETH,0.00000000,0.000,0.00000000,0.00011790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ICXBNB,0.00000000,0.000,0.00000000,0.00465400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
OSTBTC,0.00000000,0.000,0.00000000,0.00000032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
OSTETH,0.00000000,0.000,0.00000000,0.00000225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
OSTBNB,0.00000000,0.000,0.00000000,0.00052500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ELFBTC,-0.00000040,-3.185,0.00001241,0.00001256,0.00001216,81.00000000,0.00001215,288.00000000,0.00001221,1134.00000000,0.00001256,0.00001265,0.00001214,911868.00000000,11.31817046,1697476610222,1697563010222,18866036,18866834,799
ELFETH,-0.00000570,-2.521,0.00022188,0.00022310,0.00022040,5.00000000,0.00022030,289.00000000,0.00022190,642.00000000,0.00022610,0.00022620,0.00021900,319818.00000000,70.96251790,1697476610399,1697563010399,5624475,5625113,639
AIONBTC,0.00000000,0.000,0.00000000,0.00000139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
